0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
36.11001546364501,33.683527037382056,33.72982248113334,31.6860977884711,29.8159425436905,31.236322795468958,32.839536005368736,32.33767779073232,29.48979905442347,28.996395369889868,31.233407032003203,33.9633669937089,31.242120096069645,37.80223653239359,38.431274184745874,42.149336366075595,44.84428948631184,46.90419829326599,48.88384124859638,49.60500763886925,45.88140141941338,46.377236774479556,39.71735308825542,39.09553963750661
36.09521264368738,33.62859276646678,33.71688719886583,31.64189499940447,29.719578767088283,31.13354173881627,32.80797877737675,32.30447486731552,29.383452792253653,28.901280170170317,31.189509593667793,33.97541860195154,31.19370832890995,37.80341637405909,38.42573301145764,42.12259271634938,44.796451787485644,46.813646785462474,48.82329491347362,49.53126489213946,45.62802145863157,46.3200704973778,39.58723470084771,38.94410534045347
36.09525861110506,33.628767555900524,33.71692731847963,31.642034755671315,29.719892619523698,31.133877642783574,32.80807779794822,32.304579617090695,29.383801514036367,28.901588971767325,31.189648348993323,33.97538164766478,31.193857136236563,37.80341129312961,38.42575083431748,42.12268039086325,44.79660304471885,46.8139390374244,48.823479091245716,49.53150208324022,45.62890470900625,46.320252626006436,39.58766594316816,38.94461238039249
36.09532668499512,33.62902635146376,33.71698673509177,31.642241685108953,29.720357275237344,31.134374939450932,32.80822441656937,32.30473451833983,29.384317820681346,28.902046639049367,31.189853396920324,33.975326236757596,31.19407689686436,37.80340247406067,38.425776934150505,42.122810789948964,44.79682740305413,46.814342688415245,48.823755326312465,49.53185325813132,45.630211339424974,46.32052228687339,39.588304352786196,38.94536297189554
36.0953441387997,33.629092742547066,33.71700196760071,31.642294772039836,29.72047645408858,31.13450248650094,32.80826203188154,32.304774263546335,29.384450164032295,28.902164167274332,31.18990628016209,33.97531235452754,31.19413316146741,37.80340020036625,38.425783899330575,42.12284449382892,44.79688486278144,46.81443692089558,48.823827379840274,49.53194334060506,45.63054603572342,46.32059146483595,39.58846807152892,38.94555544034562
36.095345042887395,33.629096178909876,33.71700275674709,31.642297519634894,29.720482624543465,31.13450909040737,32.80826397869327,32.30477631510709,29.38445701658253,28.90217026450801,31.189909006388515,33.9753116323237,31.194136071338107,37.80340006336738,38.42578424017418,42.12284624501606,44.79688785455014,46.81444119563784,48.823831187623185,49.53194800389862,45.63056335033532,46.32059504549767,39.58847654885684,38.94556540645344
36.09565901888432,33.63028952997596,33.717276813344974,31.643251714790743,29.72262525187947,31.136802238935925,32.808940091477616,32.30548847781411,29.386837498877753,28.904291334132875,31.190849346207713,33.97506373133821,31.19514650482286,37.803356449330245,38.42591030617128,42.123449865813114,44.79792659086064,46.81592197727429,48.82519590311175,49.53356733286782,45.636582710463856,46.32183849762015,39.59142044032536,38.94902663701475
36.09577034816884,33.63071237982779,33.71737399114903,31.64358988484026,29.723383920088963,31.13761411490994,32.809179759326135,32.305740378739024,29.38768065987358,28.90504316483714,31.191179915810714,33.974974131391626,31.19550609549037,37.80333721235965,38.42595626455109,42.12366153576898,44.79829694303955,46.81644716108915,48.82569728697716,49.534140935166604,45.63871043196604,46.32227908317056,39.59246223233761,38.95025108951472
36.095782112308214,33.630757093303,33.71738425960471,31.64362564085418,29.72346413197199,31.13769994919863,32.8092050943215,32.30576712382426,29.387769948491357,28.905122477810583,31.19121445147305,33.97496472686153,31.195544399710016,37.803335396075056,38.42596064319587,42.123684502197065,44.79833622315844,46.81650279026022,48.8257455958622,49.534201587732326,45.63893487931728,46.322325672339254,39.59257235601725,38.95038050459049
36.09578408953755,33.63076460802489,33.71738598549065,31.64363164924382,29.723477624897374,31.137714389102975,32.80920935158528,32.305771607915354,29.38778493344712,28.90513579620043,31.191220253217995,33.97496320416299,31.1955507877748,37.803335001558985,38.425961454578164,42.123688361454114,44.79834277976031,46.81651212506592,48.825754174381515,49.53421178580805,45.63897267338291,46.322333502655326,39.59259088486778,38.95040227921688
